Name,Occupation,Country,Company,Position,Type,CRI
d9e04d5b0e3418c1b3ad60e0bcda8271,Stagiaire à l'IBPC - Equipe de Stéphane Lemaire at CNRS - Centre national de la recherche scientifique,France,"CNRS - Centre national de la recherche scientifique,Max-Planck Institute for Terrestrial Microbiology","Stagiaire à l'IBPC - Equipe de Stéphane Lemaire,Master,Stagiaire dans l'équipe de Jean-Christophe Baret - CNRS Bordeaux,Stagiaire au Max Planck Institute for Terrestrial Microbiology",Student,"Licence Edu,Licence Exp"
da0683648926645d5326590982758f61,Post Doctoral Fellow at Weizmann Institute of Science,France,"Ecole normale supérieure,WAX Science,École normale supérieure,Weizmann Institute of Science","PhD, Marine Microbiology,Student,Postdoctoral Research Fellow,TARA Oceans campaign data analysis,Co-Founder & Co-President,Post Doctoral Fellow","Entrepreneurship,Board,Student,Research,Other","PhD,Master Edu,Master Exp"
da1fdb77ca00515be6e92d08a3af8afe,PHD Student at École normale supérieure,France,École normale supérieure,PHD Student,Student,PhD
da3c6bc5442bd6bd05db7fd73a2a31b3,"Postdoctoral Associate at New York University,Postdoctoral Associate at New York University • iGEM Alumnus"," United States,United States of America","New York University,Université Paris Diderot","PhD Student in Systems Biology/Ecology/Biophysics,Postdoctoral Associate at New York University • iGEM Alumnus,Student Internship,Postdoctoral Associate","Research,Student","PhD,Master Edu,Master Exp"
daee401f5501110b080ba3e87588dba4,Data scientist at EDF R&D, France,"EDF R&D,Social Media Squad,INSERM,ANEO,Université Paris Diderot,CNRS - Centre national de la recherche scientifique,Laboratoire d'Informatique de Paris 6","Doctorant,Consultant en data science,Chargé de TD,Ingénieur chercheur data scientist,Post Doctorant,Data scientist at EDF R&D,Co-fondateur","Research,Other,Student","Master Edu,Master Exp"
db07151a9645b61a8c51a2bb3b7231d8,PHD Student at Institut Curie - Research Centre,France,Institut Curie - Research Centre,PHD Student,Student,PhD
db1e85b83b8790e33a210f026f4acf0c,"Chercheur postdoctoral at Biozentrum, University of Basel",France,"Center for Interdisciplinary Research in Biology (CIRB), Collège de France,ESPCI,Biozentrum, University of Basel","Chercheur postdoctoral,PHD Student,Post-doctoral researcher","Research,Student",PhD
db3b53112a5d32d96180af39c844a75f,Postdoctoral Researcher at CRI - Centre de Recherches Interdisciplinaires,France,CRI - Centre de Recherches Interdisciplinaires,"Postdoctoral Researcher,PHD Student","Research,Student",PhD
dbc558df1e0cecd0520dc656d7abcc00,Project Lead Scientist at G.Clips biotech,France,"Institut Jacques Monod/CNRS & University Paris Diderot,G.Clips biotech,Université de Paris - Université Paris Diderot","Project Lead Scientist,Teaching Assistant,Thèse de doctorat","Other,Student",PhD
dbf4be8a28e0d60c55d0dd44103763ea,Assistant chef de projet milieux humides et aquatiques continentaux at Biotope,France,"Division Expertises Sol et Végétal (DESV) de la Ville de Paris,Biotope,Ecole normale supérieure,RATPgroup,SYND MIXTE FORUM DES MARAIS ATLANTIQUES","Stagiaire,Assistant chef de projet milieux humides et aquatiques continentaux,Volontaire en service civique au Forum des Marais Atlantiques,Master,Opérateur accueil clientèle","Other,Student","Licence Edu,Licence Exp"
dcbb3d2d50dfe173c441da09ddf76d6e,"Failure Analysis Analyst at Senseonics, Incorporated", United States,"Senseonics, Incorporated · Full-time,Faculte de pharmacie de Paris Descartes · Internship,Institute of Agricultural Research for Development (IRAD) · Full-time","Analytical Chemist, Researcher,Intern,Failure Analysis Analyst","Research,Student",Master Exp
dd63f1106456c1d04a783bf367864423,FOUNDER at CHARIS KIDDIE CARE FOUNDATION,France,"MINISTERE DE L'EDUCATION NATIONALE ET DE LA JEUNESSE, Academie de Versaille · Contract,CHARIS KIDDIE CARE FOUNDATION","FOUNDER at CHARIS KIDDIE CARE FOUNDATION,Founder,Science Teacher /English language Teacher","Entrepreneur,Student","Master Edu,Master Exp"
de42531e222edbb90d718ab3aeb6a243,PHD Student at Institut Imagine,France,"Inserm,Lady Davis Research Institute,Université de Paris,Institut Imagine,EHESP - École des hautes études en santé publique","Assistant de recherche,Clinical Research Coordinator,PHD Student,Master,PhD,Other,Stagiaire en épidémiologie sociale (UMRS 1136)","Research,Student","Licence Edu,Licence Exp"
de7f5faf58b80b2b8930dda1ef1ddeac,Chercheur postdoctoral at The University of Edinburgh,France,"Laboratoire de Sciences Cognitives et Psycholinguistique,The University of Edinburgh","Chercheur postdoctoral,PhD Candidate","Research,Student",PhD
de93d546e8f1d8c066dae9d73e224ecd,Research Engineer in Biomechanics & Microfluidics,France,"Institut Pierre-Gilles de Gennes · Internship,AP-HP, Assistance Publique - Hôpitaux de Paris · Internship,Institut Curie · Internship","Research assistant on Frog Inner Ear : Biology & Biophysics,Research assistant on the fungi Candida Albicans : Biophysic & microfluidic,Research assistant on Molecular motors & Microtubules : In vitro Biology & Microfabrication",Research,Master Exp
ded46766936baeff5854986ff8504bb1,Chercheuse postdoctorante at Natural History Museum,France,"Muséum national d'Histoire naturelle,Natural History Museum,Université de Reims Champagne-Ardenne,American Museum of Natural History,ESPCI","Études post-doctorales,Chercheuse postdoctorante,Chercheure postdoctorante,PHD Student,Research Intern","Research,Student","PhD,Master Exp"
df612f61a6b1b0b6e00771e1f382c403,Summer camp animator at UCPA,France,"Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris),UCPA,Université Paris Descartes","Summer camp animator,Student","Other,Student",Licence Exp
df760ca2855f44142f5aa5d7699bb13a,Ingénieur at Institut de Génétique Humaine,France,"Université de Montpellier,Institut de Génétique Humaine,CNRS - Centre national de la recherche scientifique,Centre de Recherche Interdisciplinaire, Faculté de Médecine, Paris Descartes,Copenhagen University","Etudiante en Thèse,Aide en laboratoire,Ingénieure en biologie,Ingénieur,Stagiaire de Master,Master,PhD,Assistante de laboratoire","Other,Student","Licence Edu,Licence Exp"
dfe644191b06f4ce38ddd5469133d8a7,Founder and Director of Research at Thunken,France,Thunken,Founder and Director of Research,Entrepreneurship,PhD
e006142a14f9b2b5847267794a895366,"PHD Candidate at Cambridge University Department of Chemical Engineering and Biotechnology,PhD student","Greater Paris Metropolitan Region,France","Tsinghua,University of Geneva,Laboratoire de Chimie et Biochimie Pharmacologique et Toxicologique,Cambridge University Department of Chemical Engineering and Biotechnology,Laboratoire matière et systèmes complexes · Internship,The London School of Economics and Political Science (LSE),Global Humanitarian Lab,Tsinghua University,Laboratoire de Chimie et Biochimie Pharmacologique et Toxicologique · Full-time,Université Paris Descartes,University of Cambridge,Laboratoire matière et systèmes complexes,Université Paris Diderot,University of Cambridge · Full-time,World Organization of the Scout Movement (WOSM)","Msc Research Intern,Graduate Student,Student in the General Course,Innovation Intern,Young Delegate at WOSM World Conference,Exchange Student,PHD Candidate,Biomaker Challenge Africa Coordinator,Research Intern,MSc Student,Mentor for SDGo,Postgraduate Student in Sensors CDT MRes + PhD program,Etudiante","Student,Research,Other","Master Exp,Licence Exp"
e04ed46780afafc7d2ecdce1ac15a1f1,Assistant chef de projet at Handiconnect,France,"HEALTH FOR THE PEOPLE LTD,Inserm,COURS LEGENDRE,Handiconnect,Université Paris Descartes,CRI","Assistant chef de projet,Stagiaire,Rédacteur fiche de santé,Enseignant répétiteur,Other","Other,Student","Licence Edu,Licence Exp"
e0533a312f6c662cd15f7757abaf0d01,Assistant Professor at Stanford University,United States of America,"Stanford University,National Institutes of Health,Institut Curie","Assistant Professor,PostDoc,PhD student","Research,Student",PhD
e0d5054d6b5d2735abba6d46a16f8441,Post-doctoral fellow at Institut Curie,France,"Institut d'Histoire et de Philosophie des Sciences et Technique (IHPST),Polytechnique,Laboratoire d'Hydrodynamique de l'X (LadHyX), UMR 7646,Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris),Institut Curie","Student,Research Student (M2),Post-doctoral fellow,ImmNewlogy CRI Club creation,Young researcher / post-doc  fellow,PhD Candidate,M2 Interdisciplinary Approaches of Life Sciences","Other,Research,Student","Master Edu,Master Exp"
e1582cd06efdfa93e55be45c7321ebfd,PhD Student at Institut Pasteur,France,Institut Pasteur,PhD Student,Student,PhD
e194dfceb59f5feb1d9bf66b00305094,Postdoctoral Researcher at Aarhus University,Denmark,Aarhus University,Postdoctoral Researcher,Research,PhD
e1c19c23f68b75b774f5c5dba5fc986b,"Researcher at Centre national de la recherche scientifique,Chargé de recherche, Centre national de la recherche scientifique",France,"CNRS,Centre national de la recherche scientifique,Max Delbrueck Center,École normale supérieure","PhD student,Chargé de recherche, Centre national de la recherche scientifique,Researcher,Post-doctoral fellow,Normalien,Post-Doctoral researcher","Other,Research,Student","PhD,Master Edu,Master Exp"
e212605fd2507af21fd085d0f5ce6db8,,Peru,,- en UNALM,,Master Edu
e2c9782cd8297abad875a6b122669c76,"Intern at Inserm, Environmental Toxicity, Therapeutic Targets, cellular Signaling and Biomarkers",France,Université de Paris,Master,Student,Licence Edu
e3f60c6c9d27c8bfaaed8638f8c1e774,Chargé de projet RH Formation / Learning et Développement des compétences chez Orange Campus,Greater Paris Metropolitan Region,"Orange,Webedia","Chef de projet digital learning,Chargé de projet RH Formation / Learning et Développement des compétences",Other,Master Exp
e410a13d38cd1df5a80d357a4117d87f,First aid volunteer at Protection Civile Paris Seine,France,LISAA - L'Institut Supérieur des Arts Appliqués,Bachelor,Student,Licence Edu
e433d86ea79386ed8d716510010ebd73,General practitioner, France,"CRI · Self-employed,Centre Laennec · Self-employed,ipso santé · Full-time","Conférencier de préparation à l'Examen National Classant,Chargé d'enseignement - Master AIRE Learning Sciences,Médecin généraliste associé","Other,Student",Master Exp
e454b5d128cfe32ae7c23dd8333c70f9,Projet de recherche (M. Sc.) at CHU Sainte-Justine,Canada,"Wax Science,Tutorat Pro,Université de Montréal,AGENCE DE LA BIOMEDECINE,CHU Sainte-Justine","Stagiaire au Pôle Recherche,Tutrice scolaire,Co-secrétaire de l’association,Master,Projet de recherche (M. Sc.)","Other,Research,Student","Licence Edu,Licence Exp"
e468926268a915fe742eedd4f2a45547,Président at Union nationale des internes et jeunes radiologues (UNIR),France,"Cercle Hébé,Faculté de médecine Paris Descartes,INSERM,AP-HP, Assistance Publique - Hôpitaux de Paris,Université Paris Descartes,Union nationale des internes et jeunes radiologues (UNIR)","Secrétaire général,Doctorant chargé d'enseignement,Interne en radiologie et imagerie médicale,Interne en oncologie-radiotherapie,Président,PhD - Doctorat ès sciences,Externe en médecine","Board,Student",PhD
e491c45bd6f3638a452031db60de1cd0,,,,,,Master Exp
e4ae8debc1da87664a9adc00b7b386d2,Conseiller immobilier at Cogedim,France,Cogedim,Conseiller immobilier,"Other,Student",Licence Exp
e502098c417584d8e4e56f7b7322c8bc,Chargée de mission at Cercle FSER,France,"SIANA, L'Imaginaire des Technologies,Cercle FSER,CNRS - National Center of scientific research,CNRS,Paris-Saclay","Intern,Chargée de mission,Master,Intern - Cultural Project Coordinator","Research,Student","Licence Edu,Licence Exp"
e53f9a480b67482bc6df5a66ed7a452b,"Computer Science Teacher,Computer Science Teacher at Tech & Code Factory"," France,France","CRI · Contract Part-time,Tech & Code Factory · Contract Part-time,CRI,Virtualisurg,EPhiScience,Tech & Code Factory,Rencontre 93 AVVEJ,EPhiScience · Apprenticeship","Apprenticeship for Digital Development,Professeur d'Informatique,Teaching Assistant,Computer Science Teacher,Professeur d’informatique,Responsable développement numérique,Intenship in Education and Video Game Design,Data Scientist,Master","Research,Other,Student","Licence Edu,Master Exp,Licence Exp"
e5c162ce78f1c83d1c540554d14d9f12,Chief Marketing Sales Officer at Eden Tech microfluidics,France,"Université de Paris,CRI,Eden Tech microfluidics,ESPCI Paris - PSL","Chief Marketing Sales Officer,Primary Ph.D. Collaboration,Doctoral Fellow,Ph.D. Candidate","Board,Research,Student",PhD
e5c67925a26c67b1d06b16f6f8558ff1,Phd Researcher Assistant at Institut Curie,France,"Sorbonne Université,Institut du Cerveau – Paris Brain Institute,Institut Curie","M2 intern,Phd Researcher Assistant,M2 Research Intern,Student",Student,"Master Edu,Master Exp"
e674aeb020fd01f2e855832fc38d6d2d,Data Strategy Consultant at Wewyse,France,"Cornerstone OnDemand,Kernix,Wewyse,Institut Pasteur","Data Scientist,PhD Graduate,Data Strategy Consultant","Other,Student",PhD
e67eff7de3fbc27fdd429761cd511840,Sans emploi at aucune/none,"French Polynesia, France",Institut Louis Malardé & Institut Pasteur Paris,PhD Student,Student,PhD
e7e0fd323d02a3bcc911f6ed88d6f9ec,"Enseignant, Formateur, Doctorant en Info Comm",Greater Lille Metropolitan Area,"Indépendant,CRI","Enseignant vacataire,Expertise Education, Numérique, EdTech reconnue par Linkedin pour l'événement #MétierduFutur,Enseignant, Formateur, Doctorant en Info Comm",Student,"Master Edu,Master Exp"
e837aa0703d397a03c05ca26032408c0,"Co-founder, CTO at TreeFrog Therapeutics",France,"TreeFrog Therapeutics,UNIGE Biochemistry Department,Institut d'Optique,Institut Curie","PhD,Co-founder, CTO,post-doc,Postdoctoral Fellow","Entrepreneurship,Research,Student",PhD
e86fa54651bd1dd74f43e7f5dd05ca8c,Ingénieur Chercheur en Prévision de Consommation chez EDF,Greater Paris Metropolitan Region,GE Healthcare,Intern,Student,Master Exp
e88a7af931ae6b8042473ea412d69608,Research And Development Engineer at ARIA Technologies,France,"CEA,ARIA Technologies","Master,Research And Development Engineer,Internship in Atmospheric Tracer Measurements,GIS Analyst for Air Quality Modeling","Student,Research,Other","Licence Edu,Licence Exp"
